project_id,material_id,date,quantity
02d,005,2024-10-31,228.54
02d,005,2024-11-30,232.2
02d,005,2024-12-31,64.59
02d,010,2022-01-31,28.15
02d,010,2022-02-28,12.04
02d,010,2022-03-31,20.48
02d,010,2022-04-30,30.2
02d,010,2022-05-31,37.07
02d,010,2022-06-30,11.83
02d,010,2022-07-31,54.45
02d,010,2022-08-31,25.87
02d,010,2022-09-30,53.89
02d,010,2022-10-31,65.27
02d,010,2022-11-30,40.89
02d,010,2022-12-31,52.28
02d,010,2023-01-31,22.89
02d,010,2023-02-28,12.86
02d,010,2023-03-31,29.42
02d,010,2023-04-30,21.41
02d,010,2023-05-31,32.99
02d,010,2023-06-30,18.8
02d,010,2023-07-31,30.51
02d,010,2023-08-31,17.93
02d,010,2023-09-30,21.15
02d,010,2023-10-31,71.69
02d,010,2023-11-30,49.39
02d,010,2023-12-31,38.81
02d,010,2024-01-31,14.04
02d,010,2024-02-29,30.84
02d,010,2024-03-31,89.91
02d,010,2024-04-30,52.16
02d,010,2024-05-31,87.5
02d,010,2024-06-30,15.13
02d,010,2024-07-31,19.32
02d,010,2024-08-31,13.75
02d,010,2024-09-30,57.26
02d,010,2024-10-31,34.88
02d,010,2024-11-30,46.79
02d,010,2024-12-31,53.83
02d,002,2022-01-31,2866.19
02d,002,2022-02-28,933.02
02d,002,2022-03-31,2190.9
02d,002,2022-04-30,2077.81
02d,002,2022-05-31,1552.7
02d,002,2022-06-30,1051.62
02d,002,2022-07-31,2503.6
02d,002,2022-08-31,994.39
02d,002,2022-09-30,560.55
02d,002,2022-10-31,3147.09
02d,002,2022-11-30,3854.26
02d,002,2022-12-31,1106.12
02d,002,2023-01-31,1385.62
02d,002,2023-02-28,1911.57
02d,002,2023-03-31,4957.83
02d,002,2023-04-30,4463.36
02d,002,2023-05-31,1982.29
02d,002,2023-06-30,1095.6
02d,002,2023-07-31,1031.26
02d,002,2023-08-31,807.45
02d,002,2023-09-30,791.15
02d,002,2023-10-31,4305.24
02d,002,2023-11-30,5194.59
02d,002,2023-12-31,1487.43
02d,002,2024-01-31,1378.73
02d,002,2024-02-29,2974.8
02d,002,2024-03-31,3910.18
02d,002,2024-04-30,5457.25
02d,002,2024-05-31,1680.19
02d,002,2024-06-30,897.5
02d,002,2024-07-31,664.9
02d,002,2024-08-31,1209.97
02d,002,2024-09-30,719.14
02d,002,2024-10-31,2407.59
02d,002,2024-11-30,3874.91
02d,002,2024-12-31,1413.18
02d,003,2022-01-31,292.89
02d,003,2022-02-28,146.19
02d,003,2022-03-31,189.97
02d,003,2022-04-30,392.82
02d,003,2022-05-31,534.82
02d,003,2022-06-30,142.47
02d,003,2022-07-31,164.14
02d,003,2022-08-31,150.76
02d,003,2022-09-30,85.43
02d,003,2022-10-31,216.75
02d,003,2022-11-30,268.96
02d,003,2022-12-31,272.94
02d,003,2023-01-31,151.53
02d,003,2023-02-28,197.36
02d,003,2023-03-31,901.91
02d,003,2023-04-30,261.41
02d,003,2023-05-31,242.53
02d,003,2023-06-30,39.1
02d,003,2023-07-31,108.25
02d,003,2023-08-31,130.59
02d,003,2023-09-30,124.32
02d,003,2023-10-31,363.39
02d,003,2023-11-30,399.55
02d,003,2023-12-31,203.14
02d,003,2024-01-31,157.13
02d,003,2024-02-29,107.54
02d,003,2024-03-31,177.89
02d,003,2024-04-30,148.81
02d,003,2024-05-31,246.57
02d,003,2024-06-30,69.72
02d,003,2024-07-31,203.43
02d,003,2024-08-31,120.14
02d,003,2024-09-30,794.95
02d,003,2024-10-31,417.92
02d,003,2024-11-30,157.55
02d,003,2024-12-31,204.11
02d,004,2022-01-31,27.25
02d,004,2022-02-28,53.69
02d,004,2022-03-31,16.29
02d,004,2022-04-30,27.59
02d,004,2022-05-31,33.27
02d,004,2022-06-30,20.42
02d,004,2022-07-31,26.96
02d,004,2022-08-31,83.71
02d,004,2022-09-30,63.34
02d,004,2022-10-31,134.16
02d,004,2022-11-30,81.32
02d,004,2022-12-31,39.39
02d,004,2023-01-31,24.04
02d,004,2023-02-28,25.36
02d,004,2023-03-31,94.2
02d,004,2023-04-30,59.5
02d,004,2023-05-31,81.1
02d,004,2023-06-30,59.28
02d,004,2023-07-31,51.22
02d,004,2023-08-31,96.76
02d,004,2023-09-30,67.3
02d,004,2023-10-31,85.98
02d,004,2023-11-30,76.66
02d,004,2023-12-31,74.43
02d,004,2024-01-31,65.93
02d,004,2024-02-29,32.13
02d,004,2024-03-31,86.45
02d,004,2024-04-30,45.72
02d,004,2024-05-31,185.98
02d,004,2024-06-30,22.58
02d,004,2024-07-31,32.87
02d,004,2024-08-31,17.82
02d,004,2024-09-30,83.1
02d,004,2024-10-31,104.7
02d,004,2024-11-30,87.27
02d,004,2024-12-31,70.66
02d,005,2022-01-31,115.54
02d,005,2022-02-28,88.74
02d,005,2022-03-31,159.65
02d,005,2022-04-30,316.21
02d,005,2022-05-31,439.79
02d,005,2022-06-30,120.39
02d,005,2022-07-31,146.87
02d,005,2022-08-31,54.47
02d,005,2022-09-30,262.36
02d,005,2022-10-31,349.97
02d,005,2022-11-30,72.36
02d,005,2022-12-31,245.15
02d,005,2023-01-31,154.85
02d,005,2023-02-28,83.27
02d,005,2023-03-31,89.02
02d,005,2023-04-30,300.58
02d,005,2023-05-31,56.55
02d,005,2023-06-30,100.52
02d,005,2023-07-31,155.04
02d,005,2023-08-31,593.56
02d,005,2023-09-30,153.9
02d,005,2023-10-31,171.23
02d,005,2023-11-30,644.17
02d,005,2023-12-31,244.51
02d,005,2024-01-31,108.94
02d,005,2024-02-29,219.18
02d,005,2024-03-31,675.56
02d,005,2024-04-30,436.32
02d,005,2024-05-31,165.12
02d,005,2024-06-30,184.6
02d,005,2024-07-31,52.99
02d,005,2024-08-31,76.12
02d,005,2024-09-30,174.76
02d,005,2024-10-31,124.77
02d,005,2024-11-30,180.16
02d,005,2024-12-31,228.19
02d,006,2022-01-31,94.12
02d,006,2022-02-28,55.03
02d,006,2022-03-31,73.52
02d,006,2022-04-30,90.82
02d,006,2022-05-31,22.08
02d,006,2022-06-30,32.69
02d,006,2022-07-31,22.87
02d,006,2022-08-31,41.46
02d,006,2022-09-30,6.91
02d,006,2022-10-31,150.15
02d,006,2022-11-30,29.7
02d,006,2022-12-31,34.78
02d,006,2023-01-31,71.29
02d,006,2023-02-28,111.87
02d,006,2023-03-31,31.18
02d,006,2023-04-30,30.82
02d,006,2023-05-31,18.11
02d,006,2023-06-30,57.94
02d,006,2023-07-31,59.47
02d,006,2023-08-31,56.41
02d,006,2023-09-30,54.61
02d,006,2023-10-31,104.7
02d,006,2023-11-30,151.73
02d,006,2023-12-31,78.02
02d,006,2024-01-31,45.23
02d,006,2024-02-29,46.53
02d,006,2024-03-31,28.8
02d,006,2024-04-30,34.03
02d,006,2024-05-31,70.78
02d,006,2024-06-30,59.34
02d,006,2024-07-31,15.86
02d,006,2024-08-31,33.39
02d,006,2024-09-30,39.74
02d,006,2024-10-31,116.15
02d,006,2024-11-30,112.44
02d,006,2024-12-31,30.16
02d,007,2022-01-31,238.7
02d,007,2022-02-28,166.62
02d,007,2022-03-31,437.54
02d,007,2022-04-30,391.06
02d,007,2022-05-31,182.66
02d,007,2022-06-30,331.25
02d,007,2022-07-31,334.21
02d,007,2022-08-31,201.92
02d,007,2022-09-30,137.64
02d,007,2022-10-31,188.21
02d,007,2022-11-30,545.46
02d,007,2022-12-31,148.76
02d,007,2023-01-31,95.35
02d,007,2023-02-28,224.71
02d,007,2023-03-31,301.1
02d,007,2023-04-30,295.98
02d,007,2023-05-31,147.59
02d,007,2023-06-30,107.25
02d,007,2023-07-31,106.98
02d,007,2023-08-31,133.13
02d,007,2023-09-30,220.61
02d,007,2023-10-31,660.51
02d,007,2023-11-30,436.58
02d,007,2023-12-31,302.42
02d,007,2024-01-31,164.66
02d,007,2024-02-29,220.54
02d,007,2024-03-31,355.43
02d,007,2024-04-30,436.64
02d,007,2024-05-31,90.6
02d,007,2024-06-30,103.52
02d,007,2024-07-31,162.58
02d,007,2024-08-31,119.08
02d,007,2024-09-30,49.37
02d,007,2024-10-31,943.47
02d,007,2024-11-30,163.95
02d,007,2024-12-31,294.37
02d,008,2022-01-31,483.84
02d,008,2022-02-28,451.64
02d,008,2022-03-31,683.06
02d,008,2022-04-30,1240.21
02d,008,2022-05-31,1222.41
02d,008,2022-06-30,95.77
02d,008,2022-07-31,292.85
02d,008,2022-08-31,1143.26
02d,008,2022-09-30,738.17
02d,008,2022-10-31,219.35
02d,008,2022-11-30,2886.02
02d,008,2022-12-31,292.42
02d,008,2023-01-31,785.62
02d,008,2023-02-28,328.74
02d,008,2023-03-31,207.1
02d,008,2023-04-30,1219.39
02d,008,2023-05-31,192.69
02d,008,2023-06-30,435.93
02d,008,2023-07-31,556.01
02d,008,2023-08-31,651.02
02d,008,2023-09-30,455.11
02d,008,2023-10-31,158.95
02d,008,2023-11-30,737.77
02d,008,2023-12-31,211.98
02d,008,2024-01-31,335.9
02d,008,2024-02-29,191.02
02d,008,2024-03-31,1056.18
02d,008,2024-04-30,251.81
02d,008,2024-05-31,849.69
02d,008,2024-06-30,176.79
02d,008,2024-07-31,232.73
02d,008,2024-08-31,286.23
02d,008,2024-09-30,927.97
02d,008,2024-10-31,1642.89
02d,008,2024-11-30,273.0
02d,008,2024-12-31,935.5
02d,010,2022-01-31,120.18
02d,010,2022-02-28,56.42
02d,010,2022-03-31,52.26
02d,010,2022-04-30,88.63
02d,010,2022-05-31,61.96
02d,010,2022-06-30,21.22
02d,010,2022-07-31,27.92
02d,010,2022-08-31,26.55
02d,010,2022-09-30,27.51
02d,010,2022-10-31,60.38
02d,010,2022-11-30,105.4
02d,010,2022-12-31,43.42
02d,010,2023-01-31,68.55
02d,010,2023-02-28,29.56
02d,010,2023-03-31,60.56
02d,010,2023-04-30,15.61
02d,010,2023-05-31,28.8
02d,010,2023-06-30,63.05
02d,010,2023-07-31,31.08
02d,010,2023-08-31,46.73
02d,010,2023-09-30,69.94
02d,010,2023-10-31,23.15
02d,010,2023-11-30,62.01
02d,010,2023-12-31,20.58
02d,010,2024-01-31,66.63
02d,010,2024-02-29,90.55
02d,010,2024-03-31,40.18
02d,010,2024-04-30,53.25
02d,010,2024-05-31,43.51
02d,010,2024-06-30,24.09
02d,010,2024-07-31,60.03
02d,010,2024-08-31,90.29
02d,010,2024-09-30,16.44
02d,010,2024-10-31,37.16
02d,010,2024-11-30,51.6
02d,010,2024-12-31,28.06
02d,001,2022-01-31,207.15
02d,001,2022-02-28,339.59
02d,001,2022-03-31,77.73
02d,001,2022-04-30,82.5
02d,001,2022-05-31,105.07
02d,001,2022-06-30,94.18
02d,001,2022-07-31,80.05
02d,001,2022-08-31,22.04
02d,001,2022-09-30,30.81
02d,001,2022-10-31,243.0
02d,001,2022-11-30,264.87
02d,001,2022-12-31,78.47
02d,001,2023-01-31,188.62
02d,001,2023-02-28,42.21
02d,001,2023-03-31,78.99
02d,001,2023-04-30,310.79
02d,001,2023-05-31,167.88
02d,001,2023-06-30,102.51
02d,001,2023-07-31,43.56
02d,001,2023-08-31,132.44
02d,001,2023-09-30,49.23
02d,001,2023-10-31,159.76
02d,001,2023-11-30,144.83
02d,001,2023-12-31,254.1
02d,001,2024-01-31,116.47
02d,001,2024-02-29,70.26
02d,001,2024-03-31,153.2
02d,001,2024-04-30,166.05
02d,001,2024-05-31,126.56
02d,001,2024-06-30,57.19
02d,001,2024-07-31,140.03
02d,001,2024-08-31,35.05
02d,001,2024-09-30,148.71
02d,001,2024-10-31,171.9
02d,001,2024-11-30,321.95
02d,001,2024-12-31,70.25
02d,003,2022-01-31,55.31
02d,003,2022-02-28,60.28
02d,003,2022-03-31,45.19
02d,003,2022-04-30,111.61
02d,003,2022-05-31,48.82
02d,003,2022-06-30,48.05
02d,003,2022-07-31,96.93
02d,003,2022-08-31,71.03
02d,003,2022-09-30,64.79
02d,003,2022-10-31,49.95
02d,003,2022-11-30,24.85
02d,003,2022-12-31,71.8
02d,003,2023-01-31,27.21
02d,003,2023-02-28,73.83
02d,003,2023-03-31,53.64
02d,003,2023-04-30,90.98
02d,003,2023-05-31,44.14
02d,003,2023-06-30,88.54
02d,003,2023-07-31,40.98
02d,003,2023-08-31,21.84
02d,003,2023-09-30,107.68
02d,003,2023-10-31,104.56
02d,003,2023-11-30,132.71
02d,003,2023-12-31,33.22
02d,003,2024-01-31,50.0
02d,003,2024-02-29,42.95
02d,003,2024-03-31,87.11
02d,003,2024-04-30,99.85
02d,003,2024-05-31,169.04
02d,003,2024-06-30,46.31
02d,003,2024-07-31,49.49
02d,003,2024-08-31,33.06
02d,003,2024-09-30,37.99
02d,003,2024-10-31,70.16
02d,003,2024-11-30,56.72
02d,003,2024-12-31,87.67
02d,004,2022-01-31,6.64
02d,004,2022-02-28,6.48
02d,004,2022-03-31,27.85
02d,004,2022-04-30,15.4
02d,004,2022-05-31,10.22
02d,004,2022-06-30,3.36
02d,004,2022-07-31,17.16
02d,004,2022-08-31,9.75
02d,004,2022-09-30,6.77
02d,004,2022-10-31,19.8
02d,004,2022-11-30,13.56
02d,004,2022-12-31,21.43
02d,004,2023-01-31,11.43
02d,004,2023-02-28,13.14
02d,004,2023-03-31,20.42
02d,004,2023-04-30,3.04
02d,004,2023-05-31,27.82
02d,004,2023-06-30,6.46
02d,004,2023-07-31,5.7
02d,004,2023-08-31,6.14
02d,004,2023-09-30,19.42
02d,004,2023-10-31,12.48
02d,004,2023-11-30,14.2
02d,004,2023-12-31,29.08
02d,004,2024-01-31,12.42
02d,004,2024-02-29,6.04
02d,004,2024-03-31,9.11
02d,004,2024-04-30,8.15
02d,004,2024-05-31,13.97
02d,004,2024-06-30,4.8
02d,004,2024-07-31,26.32
02d,004,2024-08-31,3.02
02d,004,2024-09-30,4.02
02d,004,2024-10-31,63.02
02d,004,2024-11-30,27.92
02d,004,2024-12-31,14.95
02d,006,2022-01-31,6.04
02d,006,2022-02-28,13.73
02d,006,2022-03-31,24.39
02d,006,2022-04-30,25.81
02d,006,2022-05-31,6.23
02d,006,2022-06-30,10.98
02d,006,2022-07-31,11.97
02d,006,2022-08-31,15.04
02d,006,2022-09-30,16.8
02d,006,2022-10-31,18.75
02d,006,2022-11-30,26.85
02d,006,2022-12-31,15.35
02d,006,2023-01-31,25.44
02d,006,2023-02-28,9.91
02d,006,2023-03-31,56.46
02d,006,2023-04-30,37.97
02d,006,2023-05-31,8.88
02d,006,2023-06-30,10.68
02d,006,2023-07-31,4.38
02d,006,2023-08-31,10.53
02d,006,2023-09-30,4.32
02d,006,2023-10-31,8.05
02d,006,2023-11-30,11.72
02d,006,2023-12-31,6.64
02d,006,2024-01-31,17.3
02d,006,2024-02-29,12.97
02d,006,2024-03-31,3.69
02d,006,2024-04-30,5.87
02d,006,2024-05-31,16.97
02d,006,2024-06-30,6.49
02d,006,2024-07-31,25.37
02d,006,2024-08-31,14.74
02d,006,2024-09-30,2.07
02d,006,2024-10-31,40.85
02d,006,2024-11-30,10.8
02d,006,2024-12-31,11.68
02d,007,2022-01-31,21.68
02d,007,2022-02-28,45.85
02d,007,2022-03-31,63.51
02d,007,2022-04-30,18.73
02d,007,2022-05-31,38.7
02d,007,2022-06-30,38.91
02d,007,2022-07-31,25.67
02d,007,2022-08-31,18.58
02d,007,2022-09-30,16.86
02d,007,2022-10-31,74.36
02d,007,2022-11-30,38.62
02d,007,2022-12-31,86.22
02d,007,2023-01-31,54.54
02d,007,2023-02-28,38.7
02d,007,2023-03-31,57.41
02d,007,2023-04-30,158.18
02d,007,2023-05-31,28.54
02d,007,2023-06-30,34.15
02d,007,2023-07-31,24.87
02d,007,2023-08-31,120.41
02d,007,2023-09-30,26.64
02d,007,2023-10-31,109.52
02d,007,2023-11-30,132.76
02d,007,2023-12-31,46.14
02d,007,2024-01-31,27.28
02d,007,2024-02-29,60.8
02d,007,2024-03-31,84.53
02d,007,2024-04-30,76.31
02d,007,2024-05-31,83.88
02d,007,2024-06-30,52.38
02d,007,2024-07-31,58.54
02d,007,2024-08-31,17.96
02d,007,2024-09-30,74.87
02d,007,2024-10-31,123.77
02d,007,2024-11-30,58.34
02d,007,2024-12-31,55.51
02d,008,2022-01-31,260.48
02d,008,2022-02-28,225.54
02d,008,2022-03-31,110.8
02d,008,2022-04-30,115.33
02d,008,2022-05-31,34.2
02d,008,2022-06-30,50.67
02d,008,2022-07-31,132.58
02d,008,2022-08-31,18.84
02d,008,2022-09-30,125.64
02d,008,2022-10-31,305.04
02d,008,2022-11-30,202.76
02d,008,2022-12-31,152.48
02d,008,2023-01-31,86.14
02d,008,2023-02-28,155.63
02d,008,2023-03-31,73.3
02d,008,2023-04-30,250.77
02d,008,2023-05-31,239.67
02d,008,2023-06-30,82.19
02d,008,2023-07-31,59.83
02d,008,2023-08-31,21.93
02d,008,2023-09-30,194.62
02d,008,2023-10-31,210.98
02d,008,2023-11-30,494.04
02d,008,2023-12-31,228.47
02d,008,2024-01-31,48.14
02d,008,2024-02-29,119.85
02d,008,2024-03-31,70.21
02d,008,2024-04-30,102.41
02d,008,2024-05-31,45.13
02d,008,2024-06-30,226.68
02d,008,2024-07-31,87.72
02d,008,2024-08-31,102.53
02d,008,2024-09-30,28.38
02d,008,2024-10-31,143.9
02d,008,2024-11-30,134.27
02d,008,2024-12-31,231.98
02d,009,2022-01-31,6.29
02d,009,2022-02-28,16.35
02d,009,2022-03-31,6.16
02d,009,2022-04-30,17.02
02d,009,2022-05-31,14.05
02d,009,2022-06-30,7.92
02d,009,2022-07-31,7.48
02d,009,2022-08-31,10.97
02d,009,2022-09-30,4.64
02d,009,2022-10-31,10.95
02d,009,2022-11-30,16.92
02d,009,2022-12-31,13.13
02d,009,2023-01-31,11.18
02d,009,2023-02-28,7.12
02d,009,2023-03-31,4.43
02d,009,2023-04-30,7.91
02d,009,2023-05-31,4.29
02d,009,2023-06-30,5.4
02d,009,2023-07-31,16.81
02d,009,2023-08-31,7.68
02d,009,2023-09-30,4.15
02d,009,2023-10-31,13.75
02d,009,2023-11-30,37.27
02d,009,2023-12-31,30.49
02d,009,2024-01-31,17.63
02d,009,2024-02-29,2.33
02d,009,2024-03-31,8.76
02d,009,2024-04-30,11.38
02d,009,2024-05-31,4.14
02d,009,2024-06-30,5.25
02d,009,2024-07-31,4.79
02d,009,2024-08-31,4.15
02d,009,2024-09-30,11.59
02d,009,2024-10-31,8.29
02d,009,2024-11-30,20.62
02d,009,2024-12-31,3.14
02d,001,2022-01-31,908.41
02d,001,2022-02-28,336.89
02d,001,2022-03-31,883.29
02d,001,2022-04-30,307.46
02d,001,2022-05-31,739.53
02d,001,2022-06-30,217.07
02d,001,2022-07-31,296.62
02d,001,2022-08-31,248.64
02d,001,2022-09-30,216.61
02d,001,2022-10-31,1098.14
02d,001,2022-11-30,1054.88
02d,001,2022-12-31,724.57
02d,001,2023-01-31,907.34
02d,001,2023-02-28,1263.54
02d,001,2023-03-31,285.07
02d,001,2023-04-30,1200.15
02d,001,2023-05-31,219.89
02d,001,2023-06-30,183.81
02d,001,2023-07-31,615.89
02d,001,2023-08-31,678.73
02d,001,2023-09-30,849.0
02d,001,2023-10-31,310.77
02d,001,2023-11-30,415.88
02d,001,2023-12-31,142.3
02d,001,2024-01-31,271.7
02d,001,2024-02-29,541.5
02d,001,2024-03-31,374.93
02d,001,2024-04-30,581.95
02d,001,2024-05-31,1012.34
02d,001,2024-06-30,355.99
02d,001,2024-07-31,627.43
02d,001,2024-08-31,218.51
02d,001,2024-09-30,363.15
02d,001,2024-10-31,598.8
02d,001,2024-11-30,1015.96
02d,001,2024-12-31,343.85
02d,002,2022-01-31,2199.11
02d,002,2022-02-28,1768.16
02d,002,2022-03-31,780.49
02d,002,2022-04-30,868.78
02d,002,2022-05-31,684.68
02d,002,2022-06-30,3007.01
02d,002,2022-07-31,458.48
02d,002,2022-08-31,992.17
02d,002,2022-09-30,1100.57
02d,002,2022-10-31,1836.52
02d,002,2022-11-30,2461.04
02d,002,2022-12-31,3123.86
02d,002,2023-01-31,2882.25
02d,002,2023-02-28,2642.53
02d,002,2023-03-31,2259.96
02d,002,2023-04-30,1422.51
02d,002,2023-05-31,1863.21
02d,002,2023-06-30,1734.12
02d,002,2023-07-31,1425.06
02d,002,2023-08-31,2697.85
02d,002,2023-09-30,2526.1
02d,002,2023-10-31,4419.22
02d,002,2023-11-30,2001.63
02d,002,2023-12-31,2664.97
02d,002,2024-01-31,2751.85
02d,002,2024-02-29,1199.09
02d,002,2024-03-31,584.3
02d,002,2024-04-30,3144.67
02d,002,2024-05-31,788.14
02d,002,2024-06-30,1140.19
02d,002,2024-07-31,3864.3
02d,002,2024-08-31,672.99
02d,002,2024-09-30,2847.37
02d,002,2024-10-31,4924.69
02d,002,2024-11-30,1609.39
02d,002,2024-12-31,2528.39
02d,004,2022-01-31,54.37
02d,004,2022-02-28,80.39
02d,004,2022-03-31,22.08
02d,004,2022-04-30,26.28
02d,004,2022-05-31,45.7
02d,004,2022-06-30,23.25
02d,004,2022-07-31,35.52
02d,004,2022-08-31,98.42
02d,004,2022-09-30,25.65
02d,004,2022-10-31,136.29
02d,004,2022-11-30,33.72
02d,004,2022-12-31,96.15
02d,004,2023-01-31,48.42
02d,004,2023-02-28,34.95
02d,004,2023-03-31,39.07
02d,004,2023-04-30,76.08
02d,004,2023-05-31,59.22
02d,004,2023-06-30,9.69
02d,004,2023-07-31,29.15
02d,004,2023-08-31,21.99
02d,004,2023-09-30,7.43
02d,004,2023-10-31,25.63
02d,004,2023-11-30,41.24
02d,004,2023-12-31,72.81
02d,004,2024-01-31,28.22
02d,004,2024-02-29,17.52
02d,004,2024-03-31,61.82
02d,004,2024-04-30,109.4
02d,004,2024-05-31,74.16
02d,004,2024-06-30,74.01
02d,004,2024-07-31,17.64
02d,004,2024-08-31,78.47
02d,004,2024-09-30,15.85
02d,004,2024-10-31,60.58
02d,004,2024-11-30,30.22
02d,004,2024-12-31,17.83
02d,006,2022-01-31,28.65
02d,006,2022-02-28,24.55
02d,006,2022-03-31,25.71
02d,006,2022-04-30,24.54
02d,006,2022-05-31,137.03
02d,006,2022-06-30,60.93
02d,006,2022-07-31,12.95
02d,006,2022-08-31,23.64
02d,006,2022-09-30,22.84
02d,006,2022-10-31,31.4
02d,006,2022-11-30,42.4
02d,006,2022-12-31,46.48
02d,006,2023-01-31,50.94
02d,006,2023-02-28,35.83
02d,006,2023-03-31,80.74
02d,006,2023-04-30,46.77
02d,006,2023-05-31,51.39
02d,006,2023-06-30,27.33
02d,006,2023-07-31,56.08
02d,006,2023-08-31,20.96
02d,006,2023-09-30,39.21
02d,006,2023-10-31,77.1
02d,006,2023-11-30,31.85
02d,006,2023-12-31,25.77
02d,006,2024-01-31,45.8
02d,006,2024-02-29,29.64
02d,006,2024-03-31,120.34
02d,006,2024-04-30,40.7
02d,006,2024-05-31,126.46
02d,006,2024-06-30,58.85
02d,006,2024-07-31,36.02
02d,006,2024-08-31,33.42
02d,006,2024-09-30,29.89
02d,006,2024-10-31,70.72
02d,006,2024-11-30,50.92
02d,006,2024-12-31,103.24
02d,007,2022-01-31,70.45
02d,007,2022-02-28,120.14
02d,007,2022-03-31,277.61
02d,007,2022-04-30,128.47
02d,007,2022-05-31,360.34
02d,007,2022-06-30,80.61
02d,007,2022-07-31,342.6
02d,007,2022-08-31,71.47
02d,007,2022-09-30,221.86
02d,007,2022-10-31,258.62
02d,007,2022-11-30,279.73
02d,007,2022-12-31,507.02
02d,007,2023-01-31,81.67
02d,007,2023-02-28,300.69
02d,007,2023-03-31,284.04
02d,007,2023-04-30,146.44
02d,007,2023-05-31,77.26
02d,007,2023-06-30,301.33
02d,007,2023-07-31,209.79
02d,007,2023-08-31,230.09
02d,007,2023-09-30,81.64
02d,007,2023-10-31,413.24
02d,007,2023-11-30,278.91
02d,007,2023-12-31,230.64
02d,007,2024-01-31,81.9
02d,007,2024-02-29,220.75
02d,007,2024-03-31,247.76
02d,007,2024-04-30,121.78
02d,007,2024-05-31,171.23
02d,007,2024-06-30,230.57
02d,007,2024-07-31,209.85
02d,007,2024-08-31,111.65
02d,007,2024-09-30,291.99
02d,007,2024-10-31,230.45
02d,007,2024-11-30,207.54
02d,007,2024-12-31,165.22
02d,008,2022-01-31,1067.11
02d,008,2022-02-28,802.93
02d,008,2022-03-31,866.75
02d,008,2022-04-30,378.68
02d,008,2022-05-31,213.33
02d,008,2022-06-30,539.58
02d,008,2022-07-31,292.57
02d,008,2022-08-31,254.91
02d,008,2022-09-30,440.02
02d,008,2022-10-31,481.28
02d,008,2022-11-30,1344.11
02d,008,2022-12-31,1106.49
02d,008,2023-01-31,109.89
02d,008,2023-02-28,1100.32
02d,008,2023-03-31,701.36
02d,008,2023-04-30,237.07
02d,008,2023-05-31,587.86
02d,008,2023-06-30,427.31
02d,008,2023-07-31,201.45
02d,008,2023-08-31,170.69
02d,008,2023-09-30,125.99
02d,008,2023-10-31,629.05
02d,008,2023-11-30,814.62
02d,008,2023-12-31,1203.45
02d,008,2024-01-31,840.31
02d,008,2024-02-29,473.64
02d,008,2024-03-31,583.93
02d,008,2024-04-30,298.26
02d,008,2024-05-31,1441.12
02d,008,2024-06-30,536.88
02d,008,2024-07-31,577.41
02d,008,2024-08-31,741.51
02d,008,2024-09-30,405.03
02d,008,2024-10-31,657.48
02d,008,2024-11-30,1234.99
02d,008,2024-12-31,859.97
02d,009,2022-01-31,28.89
02d,009,2022-02-28,34.28
02d,009,2022-03-31,40.17
02d,009,2022-04-30,49.81
02d,009,2022-05-31,30.46
02d,009,2022-06-30,48.76
02d,009,2022-07-31,38.2
02d,009,2022-08-31,70.6
02d,009,2022-09-30,17.68
02d,009,2022-10-31,35.76
02d,009,2022-11-30,31.37
02d,009,2022-12-31,21.5
02d,009,2023-01-31,17.36
02d,009,2023-02-28,26.0
02d,009,2023-03-31,102.96
02d,009,2023-04-30,117.52
02d,009,2023-05-31,24.78
02d,009,2023-06-30,51.54
02d,009,2023-07-31,31.37
02d,009,2023-08-31,47.15
02d,009,2023-09-30,13.4
02d,009,2023-10-31,25.3
02d,009,2023-11-30,16.82
02d,009,2023-12-31,45.69
02d,009,2024-01-31,19.55
02d,009,2024-02-29,36.23
02d,009,2024-03-31,38.1
02d,009,2024-04-30,15.24
02d,009,2024-05-31,34.77
02d,009,2024-06-30,85.05
02d,009,2024-07-31,11.3
02d,009,2024-08-31,9.53
02d,009,2024-09-30,96.73
02d,009,2024-10-31,41.2
02d,009,2024-11-30,141.38
02d,009,2024-12-31,16.94
02d,010,2022-01-31,22.26
02d,010,2022-02-28,21.96
02d,010,2022-03-31,64.05
02d,010,2022-04-30,11.37
02d,010,2022-05-31,42.35
02d,010,2022-06-30,24.09
02d,010,2022-07-31,19.7
02d,010,2022-08-31,25.62
02d,010,2022-09-30,39.0
02d,010,2022-10-31,20.85
02d,010,2022-11-30,79.75
02d,010,2022-12-31,30.68
02d,010,2023-01-31,128.91
02d,010,2023-02-28,25.34
02d,010,2023-03-31,29.32
02d,010,2023-04-30,58.9
02d,010,2023-05-31,23.41
02d,010,2023-06-30,15.52
02d,010,2023-07-31,39.74
02d,010,2023-08-31,62.93
02d,010,2023-09-30,68.56
02d,010,2023-10-31,27.28
02d,010,2023-11-30,96.69
02d,010,2023-12-31,94.3
02d,010,2024-01-31,107.61
02d,010,2024-02-29,81.11
02d,010,2024-03-31,28.5
02d,010,2024-04-30,44.65
02d,010,2024-05-31,6.08
02d,010,2024-06-30,38.76
02d,010,2024-07-31,117.85
02d,010,2024-08-31,36.11
02d,010,2024-09-30,30.69
02d,010,2024-10-31,127.8
02d,010,2024-11-30,15.94
02d,010,2024-12-31,60.48
02d,001,2022-01-31,327.02
02d,001,2022-02-28,151.66
