project_id,material_id,planned_qty,delivery_date
02d,008,31.79,2026-02-28
02d,008,51.08,2026-03-31
02d,008,66.99,2026-04-30
02d,008,76.04,2026-05-31
02d,008,99.12,2026-06-30
02d,008,50.86,2026-07-31
02d,008,32.03,2026-08-31
02d,009,81.43,2025-10-31
02d,009,104.53,2025-11-30
02d,009,33.56,2025-12-31
02d,009,84.61,2026-01-31
02d,009,39.22,2026-02-28
02d,009,73.08,2026-03-31
02d,009,104.41,2026-04-30
02d,009,13.03,2026-05-31
02d,009,83.19,2026-06-30
02d,009,45.03,2026-07-31
02d,009,61.09,2026-08-31
02d,010,35.65,2025-10-31
02d,010,29.62,2025-11-30
02d,010,84.4,2025-12-31
02d,010,35.08,2026-01-31
02d,010,31.52,2026-02-28
02d,010,41.37,2026-03-31
02d,010,16.33,2026-04-30
02d,010,62.98,2026-05-31
02d,010,88.45,2026-06-30
02d,010,71.83,2026-07-31
02d,010,99.22,2026-08-31
02d,001,17.5,2025-10-31
02d,001,96.1,2025-11-30
02d,001,98.29,2025-12-31
02d,001,21.89,2026-01-31
02d,001,57.86,2026-02-28
02d,001,92.57,2026-03-31
02d,001,54.16,2026-04-30
02d,001,106.77,2026-05-31
02d,001,65.7,2026-06-30
02d,001,9.99,2026-07-31
02d,001,78.71,2026-08-31
02d,002,84.05,2025-10-31
02d,002,65.68,2025-11-30
02d,002,102.28,2025-12-31
02d,002,54.82,2026-01-31
02d,002,98.2,2026-02-28
02d,002,16.38,2026-03-31
02d,002,57.12,2026-04-30
02d,002,66.86,2026-05-31
02d,002,82.86,2026-06-30
02d,002,86.88,2026-07-31
02d,002,69.19,2026-08-31
02d,003,21.84,2025-10-31
02d,003,52.52,2025-11-30
02d,003,43.72,2025-12-31
02d,003,62.67,2026-01-31
02d,003,36.1,2026-02-28
02d,003,52.47,2026-03-31
02d,003,57.08,2026-04-30
02d,003,106.17,2026-05-31
02d,003,83.02,2026-06-30
02d,003,97.9,2026-07-31
02d,003,70.66,2026-08-31
02d,004,33.74,2025-10-31
02d,004,51.4,2025-11-30
02d,004,73.26,2025-12-31
02d,004,66.11,2026-01-31
02d,004,40.58,2026-02-28
02d,004,16.57,2026-03-31
02d,004,20.21,2026-04-30
02d,004,39.35,2026-05-31
02d,004,63.23,2026-06-30
02d,004,44.01,2026-07-31
02d,004,77.81,2026-08-31
02d,005,45.01,2025-10-31
02d,005,93.09,2025-11-30
02d,005,24.42,2025-12-31
02d,005,11.81,2026-01-31
02d,005,28.33,2026-02-28
02d,005,25.96,2026-03-31
02d,005,86.92,2026-04-30
02d,005,63.34,2026-05-31
02d,005,44.08,2026-06-30
02d,005,27.76,2026-07-31
02d,005,33.57,2026-08-31
02d,006,59.06,2025-10-31
02d,006,100.95,2025-11-30
02d,006,85.87,2025-12-31
02d,006,59.89,2026-01-31
02d,006,53.82,2026-02-28
02d,006,26.48,2026-03-31
02d,006,43.75,2026-04-30
02d,006,34.56,2026-05-31
02d,006,72.9,2026-06-30
02d,006,64.92,2026-07-31
02d,006,10.84,2026-08-31
02d,007,73.13,2025-10-31
02d,007,59.63,2025-11-30
02d,007,89.92,2025-12-31
02d,007,103.42,2026-01-31
02d,007,21.63,2026-02-28
02d,007,81.55,2026-03-31
02d,007,16.06,2026-04-30
02d,007,62.69,2026-05-31
02d,007,38.77,2026-06-30
02d,007,76.81,2026-07-31
02d,007,57.75,2026-08-31
02d,008,64.67,2025-10-31
02d,008,60.9,2025-11-30
02d,008,12.7,2025-12-31
02d,008,85.54,2026-01-31
02d,008,80.27,2026-02-28
02d,008,54.68,2026-03-31
02d,008,15.64,2026-04-30
02d,008,59.42,2026-05-31
02d,008,29.19,2026-06-30
02d,008,101.4,2026-07-31
02d,008,57.26,2026-08-31
02d,009,88.04,2025-10-31
02d,009,68.87,2025-11-30
02d,009,47.48,2025-12-31
02d,009,97.33,2026-01-31
02d,009,27.94,2026-02-28
02d,009,13.15,2026-03-31
02d,009,72.92,2026-04-30
02d,009,99.7,2026-05-31
02d,009,60.79,2026-06-30
02d,009,14.44,2026-07-31
02d,009,103.31,2026-08-31
02d,010,93.38,2025-10-31
02d,010,20.52,2025-11-30
02d,010,94.45,2025-12-31
02d,010,107.96,2026-01-31
02d,010,78.76,2026-02-28
02d,010,53.02,2026-03-31
02d,010,13.84,2026-04-30
02d,010,73.57,2026-05-31
02d,010,87.13,2026-06-30
02d,010,48.71,2026-07-31
02d,010,82.18,2026-08-31
02d,001,27.99,2025-10-31
02d,001,68.66,2025-11-30
02d,001,59.8,2025-12-31
02d,001,48.1,2026-01-31
02d,001,40.61,2026-02-28
02d,001,93.68,2026-03-31
02d,001,66.5,2026-04-30
02d,001,10.82,2026-05-31
02d,001,85.99,2026-06-30
02d,001,25.57,2026-07-31
02d,001,34.33,2026-08-31
02d,002,81.04,2025-10-31
02d,002,104.09,2025-11-30
02d,002,49.29,2025-12-31
02d,002,39.66,2026-01-31
02d,002,61.57,2026-02-28
02d,002,40.05,2026-03-31
02d,002,21.16,2026-04-30
02d,002,10.39,2026-05-31
02d,002,38.89,2026-06-30
02d,002,21.9,2026-07-31
02d,002,42.35,2026-08-31
02d,003,39.37,2025-10-31
02d,003,52.28,2025-11-30
02d,003,48.8,2025-12-31
02d,003,28.19,2026-01-31
02d,003,48.11,2026-02-28
02d,003,20.7,2026-03-31
02d,003,45.53,2026-04-30
02d,003,58.57,2026-05-31
02d,003,53.38,2026-06-30
02d,003,78.18,2026-07-31
02d,003,71.55,2026-08-31
02d,004,45.0,2025-10-31
02d,004,76.57,2025-11-30
02d,004,108.18,2025-12-31
02d,004,51.93,2026-01-31
02d,004,54.94,2026-02-28
02d,004,50.95,2026-03-31
02d,004,64.94,2026-04-30
02d,004,95.34,2026-05-31
02d,004,107.4,2026-06-30
02d,004,18.52,2026-07-31
02d,004,107.54,2026-08-31
02d,005,46.3,2025-10-31
02d,005,66.46,2025-11-30
02d,005,59.66,2025-12-31
02d,005,36.12,2026-01-31
02d,005,23.54,2026-02-28
02d,005,73.82,2026-03-31
02d,005,84.93,2026-04-30
02d,005,94.82,2026-05-31
02d,005,102.21,2026-06-30
02d,005,55.88,2026-07-31
02d,005,38.01,2026-08-31
02d,006,28.76,2025-10-31
02d,006,81.25,2025-11-30
02d,006,29.27,2025-12-31
02d,006,51.88,2026-01-31
02d,006,20.83,2026-02-28
02d,006,29.02,2026-03-31
02d,006,52.96,2026-04-30
02d,006,78.6,2026-05-31
02d,006,80.92,2026-06-30
02d,006,16.86,2026-07-31
02d,006,61.52,2026-08-31
02d,007,91.71,2025-10-31
02d,007,45.21,2025-11-30
02d,007,88.76,2025-12-31
02d,007,15.94,2026-01-31
02d,007,14.55,2026-02-28
02d,007,85.55,2026-03-31
02d,007,43.93,2026-04-30
02d,007,53.95,2026-05-31
02d,007,15.88,2026-06-30
02d,007,25.33,2026-07-31
02d,007,24.78,2026-08-31
02d,008,32.79,2025-10-31
02d,008,55.11,2025-11-30
02d,008,9.41,2025-12-31
02d,008,21.29,2026-01-31
02d,008,98.68,2026-02-28
02d,008,26.27,2026-03-31
02d,008,43.18,2026-04-30
02d,008,61.7,2026-05-31
02d,008,12.19,2026-06-30
02d,008,84.55,2026-07-31
02d,008,49.34,2026-08-31
02d,009,29.06,2025-10-31
02d,009,39.11,2025-11-30
02d,009,57.29,2025-12-31
02d,009,55.15,2026-01-31
02d,009,40.81,2026-02-28
02d,009,23.63,2026-03-31
02d,009,58.16,2026-04-30
02d,009,98.02,2026-05-31
02d,009,39.58,2026-06-30
02d,009,35.25,2026-07-31
02d,009,52.94,2026-08-31
02d,010,32.2,2025-10-31
02d,010,22.59,2025-11-30
02d,010,26.28,2025-12-31
02d,010,68.44,2026-01-31
02d,010,23.51,2026-02-28
02d,010,55.43,2026-03-31
02d,010,64.43,2026-04-30
02d,010,63.44,2026-05-31
02d,010,52.39,2026-06-30
02d,010,39.6,2026-07-31
02d,010,71.55,2026-08-31
02d,001,63.6,2025-10-31
02d,001,70.57,2025-11-30
02d,001,60.29,2025-12-31
02d,001,101.78,2026-01-31
02d,001,112.14,2026-02-28
02d,001,103.2,2026-03-31
02d,001,57.75,2026-04-30
02d,001,21.1,2026-05-31
02d,001,80.56,2026-06-30
02d,001,54.98,2026-07-31
02d,001,53.64,2026-08-31
02d,002,60.66,2025-10-31
02d,002,48.44,2025-11-30
02d,002,30.94,2025-12-31
02d,002,63.31,2026-01-31
02d,002,12.45,2026-02-28
02d,002,13.06,2026-03-31
02d,002,54.96,2026-04-30
02d,002,41.78,2026-05-31
02d,002,25.84,2026-06-30
02d,002,63.97,2026-07-31
02d,002,24.5,2026-08-31
02d,003,68.0,2025-10-31
02d,003,65.71,2025-11-30
02d,003,34.95,2025-12-31
02d,003,79.14,2026-01-31
02d,003,84.01,2026-02-28
02d,003,41.27,2026-03-31
02d,003,88.78,2026-04-30
02d,003,46.19,2026-05-31
02d,003,75.27,2026-06-30
02d,003,100.11,2026-07-31
02d,003,118.0,2026-08-31
02d,004,14.66,2025-10-31
02d,004,63.4,2025-11-30
02d,004,11.84,2025-12-31
02d,004,35.02,2026-01-31
02d,004,19.76,2026-02-28
02d,004,73.94,2026-03-31
02d,004,42.1,2026-04-30
02d,004,37.19,2026-05-31
02d,004,26.43,2026-06-30
02d,004,40.49,2026-07-31
02d,004,20.74,2026-08-31
02d,005,61.23,2025-10-31
02d,005,73.17,2025-11-30
02d,005,39.36,2025-12-31
02d,005,67.49,2026-01-31
02d,005,44.22,2026-02-28
02d,005,39.76,2026-03-31
02d,005,34.14,2026-04-30
02d,005,56.53,2026-05-31
02d,005,46.36,2026-06-30
02d,005,19.15,2026-07-31
02d,005,40.88,2026-08-31
02d,006,71.81,2025-10-31
02d,006,64.68,2025-11-30
02d,006,53.34,2025-12-31
02d,006,69.91,2026-01-31
02d,006,51.38,2026-02-28
02d,006,118.31,2026-03-31
02d,006,17.74,2026-04-30
02d,006,83.29,2026-05-31
02d,006,25.1,2026-06-30
02d,006,88.48,2026-07-31
02d,006,34.58,2026-08-31
02d,007,88.05,2025-10-31
02d,007,31.25,2025-11-30
02d,007,44.05,2025-12-31
02d,007,42.24,2026-01-31
02d,007,110.18,2026-02-28
02d,007,84.84,2026-03-31
02d,007,22.34,2026-04-30
02d,007,60.02,2026-05-31
02d,007,55.57,2026-06-30
02d,007,66.77,2026-07-31
02d,007,54.64,2026-08-31
02d,008,38.79,2025-10-31
02d,008,58.01,2025-11-30
02d,008,33.7,2025-12-31
02d,008,36.6,2026-01-31
02d,008,47.84,2026-02-28
02d,008,35.29,2026-03-31
02d,008,42.1,2026-04-30
02d,008,70.14,2026-05-31
02d,008,61.08,2026-06-30
02d,008,37.44,2026-07-31
02d,008,94.43,2026-08-31
02d,009,22.48,2025-10-31
02d,009,67.92,2025-11-30
02d,009,33.22,2025-12-31
02d,009,63.28,2026-01-31
02d,009,79.35,2026-02-28
02d,009,80.0,2026-03-31
02d,009,38.49,2026-04-30
02d,009,10.89,2026-05-31
02d,009,67.89,2026-06-30
02d,009,41.11,2026-07-31
02d,009,11.04,2026-08-31
02d,010,57.54,2025-10-31
02d,010,95.58,2025-11-30
02d,010,18.7,2025-12-31
02d,010,16.28,2026-01-31
02d,010,26.21,2026-02-28
02d,010,77.32,2026-03-31
02d,010,41.23,2026-04-30
02d,010,69.33,2026-05-31
02d,010,54.91,2026-06-30
02d,010,47.57,2026-07-31
02d,010,88.73,2026-08-31
02d,001,93.78,2025-10-31
02d,001,16.15,2025-11-30
02d,001,74.36,2025-12-31
02d,001,47.51,2026-01-31
02d,001,16.28,2026-02-28
02d,001,77.9,2026-03-31
02d,001,78.99,2026-04-30
02d,001,56.4,2026-05-31
02d,001,83.04,2026-06-30
02d,001,26.1,2026-07-31
02d,001,17.31,2026-08-31
02d,002,107.27,2025-10-31
02d,002,16.2,2025-11-30
02d,002,97.78,2025-12-31
02d,002,97.16,2026-01-31
02d,002,76.59,2026-02-28
02d,002,12.37,2026-03-31
02d,002,81.57,2026-04-30
02d,002,84.28,2026-05-31
02d,002,113.34,2026-06-30
02d,002,19.5,2026-07-31
02d,002,75.82,2026-08-31
02d,003,64.33,2025-10-31
02d,003,28.76,2025-11-30
02d,003,73.1,2025-12-31
02d,003,85.72,2026-01-31
02d,003,39.69,2026-02-28
02d,003,14.39,2026-03-31
02d,003,70.36,2026-04-30
02d,003,28.33,2026-05-31
02d,003,57.2,2026-06-30
02d,003,22.57,2026-07-31
02d,003,42.12,2026-08-31
02d,004,40.26,2025-10-31
02d,004,57.35,2025-11-30
02d,004,23.12,2025-12-31
02d,004,91.96,2026-01-31
02d,004,16.18,2026-02-28
02d,004,66.75,2026-03-31
02d,004,17.2,2026-04-30
02d,004,69.98,2026-05-31
02d,004,58.35,2026-06-30
02d,004,66.64,2026-07-31
02d,004,28.66,2026-08-31
02d,005,49.99,2025-10-31
02d,005,78.32,2025-11-30
02d,005,52.99,2025-12-31
02d,005,93.0,2026-01-31
02d,005,112.71,2026-02-28
02d,005,20.0,2026-03-31
02d,005,93.98,2026-04-30
02d,005,55.03,2026-05-31
02d,005,44.94,2026-06-30
02d,005,96.31,2026-07-31
02d,005,96.18,2026-08-31
02d,006,86.1,2025-10-31
02d,006,14.03,2025-11-30
02d,006,40.34,2025-12-31
02d,006,40.74,2026-01-31
02d,006,13.51,2026-02-28
02d,006,56.86,2026-03-31
02d,006,14.43,2026-04-30
02d,006,21.75,2026-05-31
02d,006,41.28,2026-06-30
02d,006,101.93,2026-07-31
02d,006,29.45,2026-08-31
02d,007,19.36,2025-10-31
02d,007,57.53,2025-11-30
02d,007,16.0,2025-12-31
02d,007,65.23,2026-01-31
02d,007,92.74,2026-02-28
02d,007,58.12,2026-03-31
02d,007,37.77,2026-04-30
02d,007,76.86,2026-05-31
02d,007,11.24,2026-06-30
02d,007,99.11,2026-07-31
02d,007,24.9,2026-08-31
02d,008,54.09,2025-10-31
02d,008,63.62,2025-11-30
02d,008,21.65,2025-12-31
02d,008,67.59,2026-01-31
02d,008,35.43,2026-02-28
02d,008,16.36,2026-03-31
02d,008,74.38,2026-04-30
02d,008,104.9,2026-05-31
02d,008,31.42,2026-06-30
02d,008,69.99,2026-07-31
02d,008,49.07,2026-08-31
02d,009,44.51,2025-10-31
02d,009,47.52,2025-11-30
02d,009,54.86,2025-12-31
02d,009,22.5,2026-01-31
02d,009,29.67,2026-02-28
02d,009,37.67,2026-03-31
02d,009,116.35,2026-04-30
02d,009,97.68,2026-05-31
02d,009,73.22,2026-06-30
02d,009,72.65,2026-07-31
02d,009,23.24,2026-08-31
02d,010,42.47,2025-10-31
02d,010,71.25,2025-11-30
02d,010,28.44,2025-12-31
02d,010,25.63,2026-01-31
02d,010,19.4,2026-02-28
02d,010,57.01,2026-03-31
02d,010,76.68,2026-04-30
02d,010,20.73,2026-05-31
02d,010,55.05,2026-06-30
02d,010,68.63,2026-07-31
02d,010,90.88,2026-08-31
02d,001,24.68,2025-10-31
02d,001,11.54,2025-11-30
02d,001,74.36,2025-12-31
02d,001,55.76,2026-01-31
02d,001,15.64,2026-02-28
02d,001,29.31,2026-03-31
02d,001,30.76,2026-04-30
02d,001,62.88,2026-05-31
02d,001,49.86,2026-06-30
02d,001,87.55,2026-07-31
02d,001,52.46,2026-08-31
02d,002,35.42,2025-10-31
02d,002,89.2,2025-11-30
02d,002,19.55,2025-12-31
02d,002,22.42,2026-01-31
02d,002,89.4,2026-02-28
02d,002,12.4,2026-03-31
02d,002,27.22,2026-04-30
02d,002,86.02,2026-05-31
02d,002,84.76,2026-06-30
02d,002,63.31,2026-07-31
02d,002,13.44,2026-08-31
02d,003,69.55,2025-10-31
02d,003,12.13,2025-11-30
02d,003,58.7,2025-12-31
02d,003,51.97,2026-01-31
02d,003,42.31,2026-02-28
02d,003,16.96,2026-03-31
02d,003,71.21,2026-04-30
02d,003,103.34,2026-05-31
02d,003,94.63,2026-06-30
02d,003,74.65,2026-07-31
02d,003,105.77,2026-08-31
02d,004,113.76,2025-10-31
02d,004,100.12,2025-11-30
02d,004,56.86,2025-12-31
02d,004,24.53,2026-01-31
02d,004,85.61,2026-02-28
02d,004,52.46,2026-03-31
02d,004,93.93,2026-04-30
02d,004,70.5,2026-05-31
02d,004,45.69,2026-06-30
02d,004,86.0,2026-07-31
02d,004,31.34,2026-08-31
02d,005,18.59,2025-10-31
02d,005,91.22,2025-11-30
02d,005,55.37,2025-12-31
02d,005,65.56,2026-01-31
02d,005,105.11,2026-02-28
02d,005,43.21,2026-03-31
02d,005,37.65,2026-04-30
02d,005,25.53,2026-05-31
02d,005,93.24,2026-06-30
02d,005,75.77,2026-07-31
02d,005,71.15,2026-08-31
02d,006,13.02,2025-10-31
02d,006,73.59,2025-11-30
02d,006,14.33,2025-12-31
02d,006,100.33,2026-01-31
02d,006,26.85,2026-02-28
02d,006,116.54,2026-03-31
02d,006,82.98,2026-04-30
02d,006,26.97,2026-05-31
02d,006,29.62,2026-06-30
02d,006,32.19,2026-07-31
02d,006,59.33,2026-08-31
02d,007,81.9,2025-10-31
02d,007,23.68,2025-11-30
02d,007,76.23,2025-12-31
02d,007,56.27,2026-01-31
02d,007,25.84,2026-02-28
02d,007,23.24,2026-03-31
02d,007,70.65,2026-04-30
02d,007,61.3,2026-05-31
02d,007,79.17,2026-06-30
02d,007,14.32,2026-07-31
02d,007,94.26,2026-08-31
02d,008,16.02,2025-10-31
02d,008,77.95,2025-11-30
02d,008,36.24,2025-12-31
02d,008,59.03,2026-01-31
02d,008,49.32,2026-02-28
02d,008,57.65,2026-03-31
02d,008,46.96,2026-04-30
02d,008,99.44,2026-05-31
02d,008,43.68,2026-06-30
02d,008,91.45,2026-07-31
02d,008,74.74,2026-08-31
02d,009,73.8,2025-10-31
02d,009,94.25,2025-11-30
02d,009,87.61,2025-12-31
02d,009,16.44,2026-01-31
02d,009,80.88,2026-02-28
02d,009,39.56,2026-03-31
02d,009,49.42,2026-04-30
02d,009,41.92,2026-05-31
02d,009,47.99,2026-06-30
02d,009,48.91,2026-07-31
02d,009,43.04,2026-08-31
02d,010,15.67,2025-10-31
02d,010,37.56,2025-11-30
02d,010,36.42,2025-12-31
02d,010,33.39,2026-01-31
02d,010,87.76,2026-02-28
02d,010,84.77,2026-03-31
02d,010,25.12,2026-04-30
02d,010,84.12,2026-05-31
02d,010,39.44,2026-06-30
02d,010,48.83,2026-07-31
02d,010,33.22,2026-08-31
02d,001,25.02,2025-10-31
02d,001,87.95,2025-11-30
02d,001,10.42,2025-12-31
02d,001,39.02,2026-01-31
02d,001,83.8,2026-02-28
02d,001,11.11,2026-03-31
02d,001,84.15,2026-04-30
02d,001,72.04,2026-05-31
02d,001,74.83,2026-06-30
02d,001,68.94,2026-07-31
02d,001,22.53,2026-08-31
02d,002,109.25,2025-10-31
02d,002,52.89,2025-11-30
02d,002,20.32,2025-12-31
02d,002,98.62,2026-01-31
02d,002,60.24,2026-02-28
02d,002,65.85,2026-03-31
02d,002,31.37,2026-04-30
02d,002,79.37,2026-05-31
02d,002,94.29,2026-06-30
02d,002,97.94,2026-07-31
02d,002,24.75,2026-08-31
02d,003,93.15,2025-10-31
02d,003,95.13,2025-11-30
02d,003,75.09,2025-12-31
02d,003,25.54,2026-01-31
02d,003,21.14,2026-02-28
02d,003,78.76,2026-03-31
02d,003,85.62,2026-04-30
02d,003,78.4,2026-05-31
02d,003,16.15,2026-06-30
02d,003,11.03,2026-07-31
02d,003,40.0,2026-08-31
02d,004,80.91,2025-10-31
02d,004,53.83,2025-11-30
02d,004,64.28,2025-12-31
02d,004,107.61,2026-01-31
02d,004,64.07,2026-02-28
02d,004,42.52,2026-03-31
02d,004,59.64,2026-04-30
02d,004,17.63,2026-05-31
02d,004,27.32,2026-06-30
02d,004,42.6,2026-07-31
02d,004,13.19,2026-08-31
02d,005,29.32,2025-10-31
02d,005,22.46,2025-11-30
02d,005,54.08,2025-12-31
02d,005,77.56,2026-01-31
02d,005,46.46,2026-02-28
02d,005,94.82,2026-03-31
02d,005,100.32,2026-04-30
02d,005,39.87,2026-05-31
02d,005,33.22,2026-06-30
02d,005,59.73,2026-07-31
02d,005,101.41,2026-08-31
02d,006,54.1,2025-10-31
02d,006,49.2,2025-11-30
02d,006,86.03,2025-12-31
02d,006,50.17,2026-01-31
02d,006,39.82,2026-02-28
02d,006,98.85,2026-03-31
02d,006,20.73,2026-04-30
02d,006,20.35,2026-05-31
02d,006,96.09,2026-06-30
02d,006,44.06,2026-07-31
02d,006,36.37,2026-08-31
02d,007,97.72,2025-10-31
02d,007,62.3,2025-11-30
02d,007,72.91,2025-12-31
02d,007,91.02,2026-01-31
02d,007,94.75,2026-02-28
02d,007,108.67,2026-03-31
02d,007,50.29,2026-04-30
02d,007,81.3,2026-05-31
02d,007,56.85,2026-06-30
02d,007,76.52,2026-07-31
02d,007,62.85,2026-08-31
02d,008,95.82,2025-10-31
02d,008,29.27,2025-11-30
02d,008,82.97,2025-12-31
02d,008,17.02,2026-01-31
02d,008,78.41,2026-02-28
02d,008,68.23,2026-03-31
02d,008,11.6,2026-04-30
02d,008,75.97,2026-05-31
02d,008,23.46,2026-06-30
02d,008,51.22,2026-07-31
02d,008,27.93,2026-08-31
02d,009,53.5,2025-10-31
02d,009,58.85,2025-11-30
02d,009,59.29,2025-12-31
02d,009,79.55,2026-01-31
02d,009,79.49,2026-02-28
02d,009,95.55,2026-03-31
02d,009,46.42,2026-04-30
02d,009,24.25,2026-05-31
02d,009,105.13,2026-06-30
02d,009,34.72,2026-07-31
02d,009,75.68,2026-08-31
02d,010,25.71,2025-10-31
02d,010,77.35,2025-11-30
02d,010,84.37,2025-12-31
02d,010,24.82,2026-01-31
02d,010,41.64,2026-02-28
02d,010,65.9,2026-03-31
02d,010,36.69,2026-04-30
02d,010,64.53,2026-05-31
02d,010,83.92,2026-06-30
02d,010,13.89,2026-07-31
02d,010,53.76,2026-08-31
02d,001,12.05,2025-10-31
02d,001,73.04,2025-11-30
02d,001,61.03,2025-12-31
02d,001,30.77,2026-01-31
02d,001,70.93,2026-02-28
02d,001,52.55,2026-03-31
02d,001,33.72,2026-04-30
02d,001,38.29,2026-05-31
02d,001,94.1,2026-06-30
02d,001,99.6,2026-07-31
02d,001,34.26,2026-08-31
02d,002,27.22,2025-10-31
02d,002,32.9,2025-11-30
02d,002,58.04,2025-12-31
02d,002,42.64,2026-01-31
02d,002,113.27,2026-02-28
02d,002,31.41,2026-03-31
02d,002,25.78,2026-04-30
02d,002,96.87,2026-05-31
02d,002,33.13,2026-06-30
02d,002,63.83,2026-07-31
02d,002,82.83,2026-08-31
02d,003,63.44,2025-10-31
02d,003,47.35,2025-11-30
02d,003,69.96,2025-12-31
02d,003,41.81,2026-01-31
02d,003,81.41,2026-02-28
02d,003,23.6,2026-03-31
02d,003,55.71,2026-04-30
02d,003,73.66,2026-05-31
02d,003,11.11,2026-06-30
02d,003,46.59,2026-07-31
02d,003,41.54,2026-08-31
02d,004,69.44,2025-10-31
02d,004,28.98,2025-11-30
02d,004,63.03,2025-12-31
02d,004,79.0,2026-01-31
02d,004,103.12,2026-02-28
02d,004,81.13,2026-03-31
02d,004,10.75,2026-04-30
02d,004,88.06,2026-05-31
02d,004,65.15,2026-06-30
02d,004,90.44,2026-07-31
02d,004,19.04,2026-08-31
02d,005,19.92,2025-10-31
02d,005,22.71,2025-11-30
02d,005,103.09,2025-12-31
02d,005,75.83,2026-01-31
02d,005,33.62,2026-02-28
02d,005,52.42,2026-03-31
02d,005,91.93,2026-04-30
02d,005,12.66,2026-05-31
02d,005,21.77,2026-06-30
02d,005,91.44,2026-07-31
02d,005,73.86,2026-08-31
02d,006,54.93,2025-10-31
02d,006,40.33,2025-11-30
02d,006,101.0,2025-12-31
02d,006,63.41,2026-01-31
02d,006,52.61,2026-02-28
02d,006,78.81,2026-03-31
02d,006,62.46,2026-04-30
02d,006,63.13,2026-05-31
02d,006,53.35,2026-06-30
02d,006,70.08,2026-07-31
02d,006,18.59,2026-08-31
02d,007,28.06,2025-10-31
02d,007,71.29,2025-11-30
02d,007,17.48,2025-12-31
02d,007,79.67,2026-01-31
02d,007,48.94,2026-02-28
02d,007,29.07,2026-03-31
02d,007,99.47,2026-04-30
02d,007,52.31,2026-05-31
02d,007,64.43,2026-06-30
02d,007,104.74,2026-07-31
02d,007,60.01,2026-08-31
02d,008,61.79,2025-10-31
02d,008,57.93,2025-11-30
02d,008,58.76,2025-12-31
02d,008,50.68,2026-01-31
02d,008,63.75,2026-02-28
02d,008,33.65,2026-03-31
02d,008,39.19,2026-04-30
02d,008,34.88,2026-05-31
02d,008,73.45,2026-06-30
02d,008,69.38,2026-07-31
02d,008,77.33,2026-08-31
02d,009,42.7,2025-10-31
02d,009,74.38,2025-11-30
02d,009,42.22,2025-12-31
02d,009,68.42,2026-01-31
02d,009,24.06,2026-02-28
02d,009,40.32,2026-03-31
02d,009,67.08,2026-04-30
02d,009,86.48,2026-05-31
02d,009,93.82,2026-06-30
02d,009,15.95,2026-07-31
02d,009,70.63,2026-08-31
02d,010,52.55,2025-10-31
02d,010,30.91,2025-11-30
02d,010,14.36,2025-12-31
02d,010,18.26,2026-01-31
02d,010,14.5,2026-02-28
02d,010,101.85,2026-03-31
02d,010,46.16,2026-04-30
02d,010,28.3,2026-05-31
02d,010,106.01,2026-06-30
02d,010,58.85,2026-07-31
02d,010,40.0,2026-08-31
02d,001,35.88,2025-10-31
02d,001,89.88,2025-11-30
02d,001,50.87,2025-12-31
02d,001,55.87,2026-01-31
02d,001,94.51,2026-02-28
02d,001,13.17,2026-03-31
02d,001,100.78,2026-04-30
02d,001,19.51,2026-05-31
02d,001,61.86,2026-06-30
02d,001,76.62,2026-07-31
02d,001,39.64,2026-08-31
02d,002,69.71,2025-10-31
02d,002,16.24,2025-11-30
02d,002,25.53,2025-12-31
02d,002,16.73,2026-01-31
02d,002,26.53,2026-02-28
02d,002,58.01,2026-03-31
02d,002,29.67,2026-04-30
02d,002,13.55,2026-05-31
02d,002,50.33,2026-06-30
02d,002,48.93,2026-07-31
02d,002,70.01,2026-08-31
02d,003,104.4,2025-10-31
02d,003,59.33,2025-11-30
02d,003,72.33,2025-12-31
02d,003,54.13,2026-01-31
02d,003,64.13,2026-02-28
02d,003,14.57,2026-03-31
02d,003,52.33,2026-04-30
02d,003,76.83,2026-05-31
02d,003,68.97,2026-06-30
02d,003,73.44,2026-07-31
02d,003,75.94,2026-08-31
02d,004,15.03,2025-10-31
02d,004,101.04,2025-11-30
02d,004,27.95,2025-12-31
02d,004,56.66,2026-01-31
02d,004,88.5,2026-02-28
02d,004,43.04,2026-03-31
02d,004,20.53,2026-04-30
02d,004,11.91,2026-05-31
02d,004,25.58,2026-06-30
02d,004,69.06,2026-07-31
02d,004,26.13,2026-08-31
02d,005,104.32,2025-10-31
02d,005,109.49,2025-11-30
02d,005,65.22,2025-12-31
02d,005,72.31,2026-01-31
02d,005,80.05,2026-02-28
02d,005,88.15,2026-03-31
02d,005,75.28,2026-04-30
02d,005,24.15,2026-05-31
02d,005,56.43,2026-06-30
02d,005,54.92,2026-07-31
02d,005,93.31,2026-08-31
02d,006,14.3,2025-10-31
02d,006,40.51,2025-11-30
02d,006,49.42,2025-12-31
02d,006,94.08,2026-01-31
02d,006,9.92,2026-02-28
02d,006,65.51,2026-03-31
02d,006,88.82,2026-04-30
02d,006,70.63,2026-05-31
02d,006,14.73,2026-06-30
02d,006,97.92,2026-07-31
02d,006,51.67,2026-08-31
02d,007,52.56,2025-10-31
02d,007,70.67,2025-11-30
02d,007,16.74,2025-12-31
02d,007,38.47,2026-01-31
02d,007,62.8,2026-02-28
02d,007,25.2,2026-03-31
02d,007,86.88,2026-04-30
02d,007,53.14,2026-05-31
